5373720736,1027383778
29048071362,832083404
38934936486,373896386
20201459887,177923694
18582832082,397135484
57377388863,1458286208
31015256157,98142570
61195606372,967951692
71393449819,244553274
48284801132,1287838814
61564415859,1080584432
43811482500,212328426
67346615415,134255904
20900599994,291823236
19618417090,1236594392
8512550729,1202889544
65491969483,511138226
41415115964,364969658
50855315451,436341374
22148027043,709651148
17628117710,517447932
71324217539,62564988
55984814151,929155872
47123853402,569039898
68763804987,26547948
22720818652,136560266
13678140339,1186570264
72649475245,1146208936
39756577388,1511615018
68150482835,1054260048
829259339,529073434
62454740178,114763650
71547309525,22091610
46320477794,416889782
22009057658,797821336
69543031053,752123996
30929446976,1431841228
14325981375,669639486
36735186932,1261338760
37856688533,915323872
31095709854,987874320
33852416060,787307062
70587856899,1217299766
1056955342,1497572616
28853790866,1099588502
62239198169,325513448
33308358430,1385197168
55153528128,908988650
32988739349,83036394
17641732790,1070831968
40819873571,502681102
60131561048,934802054
39759286127,1425101136
62640034462,44045698
29440623719,552522730
76366934673,351579252
13195253252,51498272
15394494909,1224609416
3745749877,648234438
37015641335,896404938
75661534770,582606102
3403726481,981630184
56013285914,631690046
18308312174,654566975
61846850934,379576033
43602464678,136197407
72154588718,479377183
22593490496,963865999
34945265991,563870923
24358337715,163131941
19014372972,1385551421
442339746,1028512829
10533167485,1451703531
21669291991,572583957
69109694918,39316515
51061073464,1502964481
40480424023,394355391
55692789701,905554175
47268181218,1193679053
43133050700,761045485
75934704507,18832803
17521625919,553645341
3346637433,53797831
37304706172,1038808387
51244890808,440189495
8668580065,486529909
5138499180,33340565
21678531537,149738923
6150795135,1028752907
43209804720,1109599533
67193922038,479110753
41538847905,70437753
20898419631,1222659725
45658514050,1464357613
67422268537,870254751
9187292139,551285075
77138646057,821254681
73514018265,541058413
58218136304,807732214
5431414472,110036788
61277945124,1381523244
4926522905,514733724
22710357626,1275855298
35456144376,163648508
65556374069,34032968
13120118677,586904074
1499383568,974257014
28423958693,886741180
21957585896,251137598
68606257324,1083156862
18664392645,1445180100
13893530809,80927146
54264577118,649040844
60999677387,915777490
3258322420,542947212
47688926893,543708430
10477967545,464088022
4929195964,404927914
79012717574,1105727990
13913774009,787674494
16879532611,727455480
46798806183,976534608
43673419736,388057980
46681593212,626199228
29124216955,911179436
33938816,133199170
12214856525,1194020128
47257400676,1276259324
32592798461,1108488654
64925910278,829110056
7812387405,1066441202
70563920442,310998404
11874854180,455704782
20151218801,1150637374
23153348103,1476241586
886532432,666231368
27709494969,573791642
48186824173,43543598
52400078521,1065100478
49565495103,195533746
71023107720,234486596
40079842037,1238600312
18246201834,1146255779
34993700758,135999779
39480770740,635137685
38238438262,1208837089
72435729516,449109519
10835202831,798190231
15240351420,826458789
75315633147,613812523
74919224044,1131628897
49811496113,540827297
70756786375,1312059731
52081553685,793611217
54516311780,1102566241
33927201737,197121851
62307364723,85070099
37089788543,1511443741
25513918794,314998621
16871205151,367872127
2200967078,821829979
40420515885,1495330147
31316610684,799409453
26185901781,1475885863
13311865967,414424387
26859031272,1352926539
16873257348,83134469
67053808586,887352295
45462711838,851193567
68858785881,975386935
19590889341,512076565
6071235058,933364719
26251847959,1032876941
59996589842,514650273
55887227738,147598937
34099886648,975848047
58404820400,1236248923
52818982375,1287827101
45583826211,1444377895
25511841998,1503730093
34038211293,148835715
12634250139,155842025
28869561297,1419346807
34313749275,292228551
51238911575,545113558
22677888801,48314126
50844469687,1224379598
16916620209,487039150
78969395762,821090724
12707812564,860502378
36248645309,1352418768
6113410245,39358954
28279385784,140181488
10624392213,692968294
62623926293,210634914
60223563761,1387252258
37938144632,676966416
40641762153,984022830
54430765289,783021424
27736712865,85942372
57551454206,787687668
40445079126,778659936
29240339541,454604732
6488092473,228622484
18649824766,113371716
69129564786,652197168
52527301982,1384301472
75106191071,1435940088
14103663005,860603400
17047793780,155859590
43728423001,293608978
60494800052,617257242
65280033766,1244165794
8367128198,397497064
39452194911,226350178
44323566043,219742610
35833615742,44197946
32839687093,295431114
52511084702,1343120188
34355032008,93396662
77614631751,591624212
6946787002,413511133
49599464874,1147973307
26206380186,894776705
4655885603,354660301
20077463518,806127995
11101131773,41632159
58903096514,5788189
40136862687,590663909
13738438171,198225413
15203860910,1095027651
25022996475,585333537
182954288,1334209117
69983954460,1085683121
76541599388,1116035145
13906524057,1448854463
57422900314,225813115
76383315615,837644493
65451417524,1403990021
61910846539,416702397
69972164084,68333951
39453837259,48927487
22196828669,337995303
66222173836,875047905
32815041524,428013585
33020418175,338307107
21568042471,254780323
4281454247,320003015
39542625186,888807205
19916507607,388023029
76161307096,410029827
24757118197,751829765
11560539822,1362293873
4449778447,1192549149
64508313724,562815087
15616257742,985228875
68773654343,990241199
61973855923,847252217
41023627250,1048173425
70534428673,1115635513
9336198010,947117095
33366533069,617176721
24198662700,849786407
7726415879,1502698245
47903218516,232283669
44356225795,487239691
15518417206,1494884707
77594191063,751365717
16065753022,1506795045
76356590275,1281717935
72823184797,815842909
77245501626,668705541
74974721809,1371527471
75628210588,391947091
29052572054,996858127
46159485318,958800117
30270065867,24312797
34830706036,1315023665
60363297367,602524755
38461504290,791348255
28114013866,52050165
47524004365,1123717609
59375826655,744765289
4770124700,525533151
71958438398,808367545
71512301,1125696555
73520472434,176115405
7315327533,1249813863
25080638857,1373897101
70727769261,466784695
16237250586,1390662863
13304779875,1509551729
77714989710,1158779081
65653671805,1444130713
28870948695,891086869
26110678344,984482315
40196329444,1001532307
13704302903,233082943
46714200286,287994999
34822071063,132716087
22793125401,270802581
45227816414,915066221
53681237269,1303697845
66026743638,1083266477
71981134611,1274649263
18861111865,484509975
10592176258,823852871
28928896575,597646403
48596463902,1063765423
6779457605,761430273
37514921548,404661487
9049928461,309622545
9613335668,1399864797
76384078105,1015707681
8518450044,195486905
68133441259,1029729113
23390867626,1273725569
62601683002,269107621
19284961326,843831547
72157522919,1404761469
59560326452,1341036245
14354994852,1531216589
44302366707,621654721
17458578052,1189132235
21084327811,417730029
36760815730,1281013829
39080860681,585784406
66936764849,1466291802
5243112714,315152324
38796635709,86123890
48527475705,1366661542
25366743312,995930224
2854302614,239510628
75134314712,1052401120
68241112793,803662602
10217817411,165376290
77444265666,938768610
22638200120,438831216
30705801599,1142866018
15142887419,95246804
66679289155,976708822
33337028091,797592958
61358390817,1132311070
48582275520,773157216
6133761372,530039572
78240712253,1027908242
50569098784,725371104
51590054300,133641088
37025963543,679682992
42161648037,237601930
28018674798,137978540
59471427877,13246838
78167426376,773307978
47054132451,534218972
73480050901,538388092
19941205729,1403060632
29825286036,1468371564
40065195894,1173665682
4752330577,1311089168
30514097845,330028038
10954777692,543880972
66072666215,407699522
33230418320,382261017
35132713772,394673043
40335307517,172352165
41453659837,1319881717
38592503390,1119418183
6828742992,9178527
67751990127,542658825
62986376833,255465427
44241047977,1327687151
65049734980,323938523
19588201126,793590717
46229073171,1412731049
66153651173,741554703
72656258043,1041436257
28975075861,936165617
64592527369,554014219
73454833964,990668455
65978734373,1396273919
13097928384,568666607
36236873662,1015766215
50490300919,1036260175
30601958604,363213189
40636066673,1466932785
76278137128,841278307
28338685154,346438995
41591703099,1077070809
30574051949,792737281
73740787084,1029475865
6833137819,266274785
48861106542,1173927703
26446632574,1071310459
20171875985,1482061767
20212991352,381088635
47087999539,19468111
17410351013,249094215
12475649601,1498823133
41175810454,831683779
3244047600,328062471
55532527975,542531469
11892958752,14880339
19123752309,1403258277
49251141270,1477118437
19435128183,979653717
48521057962,950260240
34536258524,770106900
26320753669,669055416
33420303731,1498647488
9720915074,217498098
6306737240,625729318
40461735790,1067119346
7625738057,87577946
11754794598,344377630
73479047454,282254706
56555585586,465457148
57738059055,1170674746
3866143735,1281682818
60882974251,84080514
4946113169,460108158
69459948011,1209719630
64585658019,1054163438
65388077652,1164512012
73021480764,176307178
5030067203,1209996302
53669703426,797881368
1762764315,1063601052
11565710704,597611264
24746870203,1366720096
51938595159,1474493906
23669328512,193558562
65688231950,1014911336
69112171660,762105138
33086609757,912167524
19475008316,1106894678
23343858505,36429516
62459629149,828641626
1971142326,134225150
49749241730,1262191136
71546502376,552202162
29825926443,1040621084
13682594156,535430866
2994254252,953795124
36786137181,588946386
25777238434,1340257677
76478452730,1088346133
21626670275,97975675
36015143723,104735669
41795257554,165443635
17236707454,91862121
23563938188,864989175
3693229827,201585237
26046501840,1003432211
53117826616,1169926917
19414597962,985948065
14794095567,1022670673
44334150836,1267620471
7718599280,922691195
44292016118,532818255
31622935100,109072269
72207580237,283156453
78213673081,1484462949
36319623380,334226487
28412967596,676364789
3920762667,1364519365
11243900514,306924415
60304047488,246865989
69356412295,834725315
19513153161,172906967
28037404068,571378783
67180210116,1134379139
9180422776,772242499
62915879407,957787139
1048413251,1164159223
40283759464,650758357
58999300262,474722039
25004095462,1525566193
8075403415,1413696995
45618952400,755730115
74127364612,315424613
73149030927,1032300195
55094674252,1264584204
36370251851,849670768
45337086998,715728988
2035250650,1197489554
66791150439,1477837634
79237708670,1014483864
25500476691,851543442
1348989505,1281857022
57501535425,106798514
20830244542,1491960300
58653262415,1464212704
52791936916,1018941992
45363044841,70789074
64941136043,550503356
43454137517,1497459906
26527865375,613638338
52616324784,549989536
68143142020,463657652
45008832687,614473156
59245756276,1143199594
29388457293,1170614748
30857917467,514342850
6680238660,769172536
52586478955,571040636
44987796930,1133702990
11951781879,1037990256
76920910832,591744258
18433798079,518480396
20067383650,1254420062
27064020780,781617148
44338678565,1503992124
23253164940,344005814
28551957819,1127080622
44860355081,360418430
32834192090,1082171662
37377473123,935121862
7226118794,101945720
43729288147,1131049408
33599417997,393901790
73864623489,1279420910
66759368208,878426750
38727344926,1145216598
370176401,1082707472
56711936004,1515961272
1469502359,204041792
35250715824,1471247906
6085500467,225253928
61601763599,1099106878
67935942576,669905738
66660794326,1014895236
69054279107,140285442
53683395420,710379092
67908238458,298427896
65953059225,700267708
8254223258,306625766
28683015240,1202731459
45508357085,8873621
39742104559,452918515
56744121574,1519282855
63288835128,1256118567
34551526668,1100759998
37023718369,424879844
67159153175,771127224
63945335808,791275054
62414172632,289594794
34343690328,210507571
53041739317,359838771
46142143643,753371607
57988595172,280906695
70386025608,163809503
59625126610,1414229876
40541835405,1263079518
14974493945,1201082740
69083736166,1427704300
